"Site Time","Nextracker 01: Tracker Position 1 (TrackerPos1) Degrees","Nextracker 01: Tracker Position 2 (TrackerPos2) Degrees","Nextracker 01: Tracker Position 3 (TrackerPos3) Degrees"
11-27-2024 23:45:00,57.054,57.169,57.045
11-28-2024 00:00:00,57.09,57.21,57.09
11-28-2024 00:15:00,57.09,57.21,57.065
11-28-2024 00:30:00,57.09,57.184,57.077
11-28-2024 00:45:00,57.09,57.183,57.049
11-28-2024 01:00:00,57.09,57.21,57.037
11-28-2024 01:15:00,57.09,57.21,57.075
11-28-2024 01:30:00,57.09,57.21,57.081
11-28-2024 01:45:00,57.09,57.21,57.073
11-28-2024 02:00:00,57.09,57.21,57.063
11-28-2024 02:15:00,57.09,57.21,57.043
11-28-2024 02:30:00,57.09,57.21,57.055
11-28-2024 02:45:00,57.09,57.21,57.036
11-28-2024 03:00:00,57.09,57.21,57.019
11-28-2024 03:15:00,57.09,57.185,57.055
11-28-2024 03:30:00,57.09,57.194,57.08
11-28-2024 03:45:00,57.09,57.21,57.081
11-28-2024 04:00:00,57.09,57.21,57.037
11-28-2024 04:15:00,57.09,57.183,57.072
11-28-2024 04:30:00,57.09,57.21,57.024
11-28-2024 04:45:00,57.09,57.21,57.085
11-28-2024 05:00:00,57.09,57.21,57.037
11-28-2024 05:15:00,57.09,57.21,57.01
11-28-2024 05:30:00,57.09,57.21,57.01
11-28-2024 05:45:00,57.09,57.21,57.01
11-28-2024 06:00:00,57.09,57.21,57.014
11-28-2024 06:15:00,57.055,57.21,57.023
11-28-2024 06:30:00,57.09,57.205,57.026
11-28-2024 06:45:00,57.09,57.19,57.029
11-28-2024 07:00:00,57.072,57.21,57.046
11-28-2024 07:15:00,45.366,45.484,45.295
11-28-2024 07:30:00,-0.449,-0.361,-0.619
11-28-2024 07:45:00,-3.405,-3.323,-3.547
11-28-2024 08:00:00,-19.887,-19.977,-19.987
11-28-2024 08:15:00,-31.723,-32.304,-32.32
11-28-2024 08:30:00,-47.112,-47.291,-47.956
11-28-2024 08:45:00,-60.041,-59.78,-59.741
11-28-2024 09:00:00,-60.62,-60.4,-60.31
11-28-2024 09:15:00,-60.62,-60.422,-60.31
11-28-2024 09:30:00,-60.62,-60.529,-60.31
11-28-2024 09:45:00,-58.425,-58.133,-58.292
11-28-2024 10:00:00,-53.626,-53.924,-53.613
11-28-2024 10:15:00,-47.843,-48.112,-47.952
11-28-2024 10:30:00,-42.34,-42.696,-42.583
11-28-2024 10:45:00,-35.981,-35.78,-35.799
11-28-2024 11:00:00,-29.404,-29.416,-29.53
11-28-2024 11:15:00,-22.044,-21.916,-21.944
11-28-2024 11:30:00,-14.403,-14.427,-14.373
11-28-2024 11:45:00,-5.908,-5.864,-5.826
11-28-2024 12:00:00,2.257,2.568,2.252
11-28-2024 12:15:00,10.946,11.178,10.809
11-28-2024 12:30:00,18.56,19.088,18.419
11-28-2024 12:45:00,26.123,26.263,26.3
11-28-2024 13:00:00,33.031,33.056,33.578
11-28-2024 13:15:00,39.838,39.907,40.002
11-28-2024 13:30:00,45.69,45.947,45.748
11-28-2024 13:45:00,51.194,51.09,51.478
11-28-2024 14:00:00,56.064,56.495,56.23
11-28-2024 14:15:00,59.421,59.835,59.469
11-28-2024 14:30:00,59.665,60.213,59.513
11-28-2024 14:45:00,59.738,60.239,59.552
11-28-2024 15:00:00,59.75,60.195,59.56
11-28-2024 15:15:00,51.094,51.109,51.121
11-28-2024 15:30:00,35.064,34.918,35.083
11-28-2024 15:45:00,23.61,22.935,23.003
11-28-2024 16:00:00,16.127,9.351,9.185
11-28-2024 16:15:00,15.31,-0.37,-0.317
11-28-2024 16:30:00,40.233,30.015,30.091
11-28-2024 16:45:00,57.21,57.32,57.21
11-28-2024 17:00:00,57.21,57.32,57.21
11-28-2024 17:15:00,57.21,57.298,57.21
11-28-2024 17:30:00,57.215,57.282,57.21
11-28-2024 17:45:00,57.228,57.32,57.21
11-28-2024 18:00:00,57.21,57.32,57.21
11-28-2024 18:15:00,57.21,57.32,57.185
11-28-2024 18:30:00,57.21,57.315,57.169
11-28-2024 18:45:00,57.185,57.302,57.196
11-28-2024 19:00:00,57.169,57.32,57.204
11-28-2024 19:15:00,57.21,57.32,57.189
11-28-2024 19:30:00,57.204,57.32,57.21
11-28-2024 19:45:00,57.166,57.32,57.21
11-28-2024 20:00:00,57.212,57.32,57.204
11-28-2024 20:15:00,57.227,57.32,57.19
11-28-2024 20:30:00,57.253,57.325,57.21
11-28-2024 20:45:00,57.228,57.338,57.157
11-28-2024 21:00:00,57.183,57.32,57.21
11-28-2024 21:15:00,57.21,57.32,57.21
11-28-2024 21:30:00,57.253,57.32,57.21
11-28-2024 21:45:00,57.203,57.32,57.21
11-28-2024 22:00:00,57.21,57.32,57.21
11-28-2024 22:15:00,57.21,57.32,57.21
11-28-2024 22:30:00,57.21,57.32,57.21
11-28-2024 22:45:00,57.21,57.32,57.186
11-28-2024 23:00:00,57.204,57.32,57.169
11-28-2024 23:15:00,57.19,57.32,57.21
11-28-2024 23:30:00,57.204,57.32,57.21
11-28-2024 23:45:00,57.176,57.32,57.171
11-29-2024 00:00:00,57.163,57.32,57.169
11-29-2024 00:15:00,57.149,57.32,57.21
11-29-2024 00:30:00,57.21,57.32,57.21
11-29-2024 00:45:00,57.172,57.32,57.21
11-29-2024 01:00:00,57.168,57.32,57.21
11-29-2024 01:15:00,57.158,57.32,57.21
11-29-2024 01:30:00,57.21,57.32,57.21
11-29-2024 01:45:00,57.21,57.32,57.21
11-29-2024 02:00:00,57.163,57.32,57.204
11-29-2024 02:15:00,57.178,57.32,57.137
11-29-2024 02:30:00,57.169,57.32,57.21
11-29-2024 02:45:00,57.259,57.32,57.196
11-29-2024 03:00:00,57.215,57.32,57.21
11-29-2024 03:15:00,57.228,57.32,57.21
11-29-2024 03:30:00,57.163,57.32,57.21
11-29-2024 03:45:00,57.133,57.32,57.186
11-29-2024 04:00:00,57.183,57.32,57.163
11-29-2024 04:15:00,57.21,57.32,57.19
11-29-2024 04:30:00,57.163,57.32,57.21
11-29-2024 04:45:00,57.202,57.32,57.21
11-29-2024 05:00:00,57.131,57.32,57.137
11-29-2024 05:15:00,57.09,57.32,57.178
11-29-2024 05:30:00,57.169,57.32,57.117
11-29-2024 05:45:00,57.21,57.32,57.145
11-29-2024 06:00:00,57.178,57.32,57.09
11-29-2024 06:15:00,57.176,57.32,57.09
11-29-2024 06:30:00,57.178,57.32,57.096
11-29-2024 06:45:00,57.098,57.32,57.184
11-29-2024 07:00:00,57.141,57.32,57.118
11-29-2024 07:15:00,46.901,46.957,46.796
11-29-2024 07:30:00,-0.045,-0.356,-0.277
11-29-2024 07:45:00,-3.153,-3.264,-3.38
11-29-2024 08:00:00,-20.169,-19.991,-20.597
11-29-2024 08:15:00,-30.096,-30.281,-30.649
11-29-2024 08:30:00,-46.473,-46.861,-44.678
11-29-2024 08:45:00,-59.937,-60.414,-59.91
11-29-2024 09:00:00,-60.4,-60.883,-60.345
11-29-2024 09:15:00,-60.4,-60.818,-60.365
11-29-2024 09:30:00,-60.4,-60.767,-60.4
11-29-2024 09:45:00,-58.799,-58.536,-58.667
11-29-2024 10:00:00,-53.943,-53.745,-53.823
11-29-2024 10:15:00,-48.305,-48.268,-48.579
11-29-2024 10:30:00,-42.975,-42.495,-42.893
11-29-2024 10:45:00,-36.503,-36.901,-35.8
11-29-2024 11:00:00,-29.099,-29.302,-29.247
11-29-2024 11:15:00,-22.627,-22.645,-21.962
11-29-2024 11:30:00,-14.899,-14.065,-13.927
11-29-2024 11:45:00,-5.901,-5.738,-6.125
11-29-2024 12:00:00,2.902,3.021,2.194
11-29-2024 12:15:00,10.994,11.097,10.591
11-29-2024 12:30:00,18.59,18.602,19.379
11-29-2024 12:45:00,26.464,27.177,26.876
11-29-2024 13:00:00,33.405,33.755,33.27
11-29-2024 13:15:00,40.726,39.367,39.814
11-29-2024 13:30:00,46.452,45.638,45.69
11-29-2024 13:45:00,51.473,51.157,51.676
11-29-2024 14:00:00,56.235,56.132,56.382
11-29-2024 14:15:00,59.376,58.991,59.119
11-29-2024 14:30:00,59.979,59.11,60.059
11-29-2024 14:45:00,59.993,59.146,60.06
11-29-2024 15:00:00,59.95,59.147,60.06
11-29-2024 15:15:00,52.982,51.183,51.519
11-29-2024 15:30:00,35.235,35.37,35.41
11-29-2024 15:45:00,23.384,23.311,23.637
11-29-2024 16:00:00,5.469,5.307,5.549
11-29-2024 16:15:00,-0.379,-0.69,-0.36
11-29-2024 16:30:00,37.427,37.331,37.313
11-29-2024 16:45:00,57.21,57.21,57.01
11-29-2024 17:00:00,57.21,57.21,57.041
11-29-2024 17:15:00,57.21,57.21,57.016
11-29-2024 17:30:00,57.21,57.21,57.028
11-29-2024 17:45:00,57.21,57.172,57.01
11-29-2024 18:00:00,57.151,57.195,57.028
11-29-2024 18:15:00,57.163,57.21,57.01
11-29-2024 18:30:00,57.21,57.21,57.01
11-29-2024 18:45:00,57.145,57.21,57.01
11-29-2024 19:00:00,57.195,57.21,57.01
11-29-2024 19:15:00,57.21,57.182,57.01
11-29-2024 19:30:00,57.21,57.21,57.01
11-29-2024 19:45:00,57.21,57.21,57.01
11-29-2024 20:00:00,57.19,57.21,57.01
11-29-2024 20:15:00,57.175,57.21,57.01
11-29-2024 20:30:00,57.112,57.21,57.01
11-29-2024 20:45:00,57.137,57.21,57.01
11-29-2024 21:00:00,57.11,57.21,57.01
11-29-2024 21:15:00,57.164,57.21,57.01
11-29-2024 21:30:00,57.205,57.21,57.01
11-29-2024 21:45:00,57.125,57.21,57.01
11-29-2024 22:00:00,57.115,57.21,57.01
11-29-2024 22:15:00,57.172,57.21,57.01
11-29-2024 22:30:00,57.195,57.21,57.045
11-29-2024 22:45:00,57.183,57.21,57.047
11-29-2024 23:00:00,57.205,57.21,57.067
11-29-2024 23:15:00,57.163,57.21,57.084
11-29-2024 23:30:00,57.165,57.21,57.032
11-29-2024 23:45:00,57.2,57.21,57.034
11-30-2024 00:00:00,57.21,57.21,57.01
11-30-2024 00:15:00,57.21,57.21,57.01
11-30-2024 00:30:00,57.21,57.21,57.046
11-30-2024 00:45:00,57.21,57.21,57.028
11-30-2024 01:00:00,57.21,57.21,57.01
11-30-2024 01:15:00,57.21,57.21,57.01
11-30-2024 01:30:00,57.21,57.21,57.01
11-30-2024 01:45:00,57.21,57.21,57.01
11-30-2024 02:00:00,57.125,57.21,57.01
11-30-2024 02:15:00,57.164,57.21,57.01
11-30-2024 02:30:00,57.132,57.21,57.01
11-30-2024 02:45:00,57.09,57.21,57.01
11-30-2024 03:00:00,57.175,57.21,57.01
11-30-2024 03:15:00,57.175,57.21,57.01
11-30-2024 03:30:00,57.137,57.21,57.01
11-30-2024 03:45:00,57.201,57.21,57.01
11-30-2024 04:00:00,57.21,57.21,57.01
11-30-2024 04:15:00,57.145,57.21,57.01
11-30-2024 04:30:00,57.148,57.21,57.01
11-30-2024 04:45:00,57.175,57.21,57.01
11-30-2024 05:00:00,57.185,57.21,57.01
11-30-2024 05:15:00,57.117,57.21,57.01
11-30-2024 05:30:00,57.163,57.21,57.01
11-30-2024 05:45:00,57.127,57.21,57.01
11-30-2024 06:00:00,57.11,57.21,57.01
11-30-2024 06:15:00,57.099,57.21,57.01
11-30-2024 06:30:00,57.117,57.21,57.01
11-30-2024 06:45:00,57.128,57.21,57.01
11-30-2024 07:00:00,57.137,57.21,57.01
11-30-2024 07:15:00,57.137,57.21,57.01
11-30-2024 07:30:00,7.001,7.076,7.002
11-30-2024 07:45:00,-0.3,-0.227,-0.313
11-30-2024 08:00:00,-16.887,-17.085,-17.187
11-30-2024 08:15:00,-29.306,-29.507,-29.326
11-30-2024 08:30:00,-44.755,-44.496,-44.634
11-30-2024 08:45:00,-60.009,-60.087,-59.705
11-30-2024 09:00:00,-60.51,-60.647,-60.2
11-30-2024 09:15:00,-60.451,-60.682,-60.2
11-30-2024 09:30:00,-60.443,-60.636,-60.2
11-30-2024 09:45:00,-58.956,-58.514,-58.856
11-30-2024 10:00:00,-53.923,-54.268,-53.956
11-30-2024 10:15:00,-48.65,-48.658,-48.7
11-30-2024 10:30:00,-43.046,-42.712,-43.028
11-30-2024 10:45:00,-36.712,-36.72,-36.599
11-30-2024 11:00:00,-29.547,-29.693,-29.547
11-30-2024 11:15:00,-21.947,-21.876,-21.94
11-30-2024 11:30:00,-14.974,-13.865,-13.922
11-30-2024 11:45:00,-5.891,-5.767,-5.797
11-30-2024 12:00:00,2.631,2.65,2.736
11-30-2024 12:15:00,10.839,10.916,10.913
11-30-2024 12:30:00,18.821,19.074,18.948
11-30-2024 12:45:00,26.925,26.914,26.854
11-30-2024 13:00:00,33.811,33.998,33.926
11-30-2024 13:15:00,40.227,40.221,40.184
11-30-2024 13:30:00,46.042,46.209,46.203
11-30-2024 13:45:00,51.493,51.637,51.5
11-30-2024 14:00:00,55.999,56.073,56.283
11-30-2024 14:15:00,59.229,60.163,59.135
11-30-2024 14:30:00,59.277,60.28,59.22
11-30-2024 14:45:00,59.287,60.28,59.22
11-30-2024 15:00:00,59.257,60.28,59.133
11-30-2024 15:15:00,52.237,52.011,50.666
11-30-2024 15:30:00,33.805,33.267,32.781
11-30-2024 15:45:00,22.544,22.105,22.94
11-30-2024 16:00:00,8.451,5.23,4.994
11-30-2024 16:15:00,-0.53,-0.466,-0.564
11-30-2024 16:30:00,37.14,36.892,36.923
11-30-2024 16:45:00,57.328,57.01,57.09
11-30-2024 17:00:00,57.412,57.01,57.09
11-30-2024 17:15:00,57.387,57.01,57.09
11-30-2024 17:30:00,57.412,57.01,57.09
11-30-2024 17:45:00,57.422,57.01,57.09
11-30-2024 18:00:00,57.407,57.01,57.09
11-30-2024 18:15:00,57.379,57.01,57.09
11-30-2024 18:30:00,57.334,57.01,57.09
11-30-2024 18:45:00,57.359,57.01,57.09
11-30-2024 19:00:00,57.345,57.01,57.09
11-30-2024 19:15:00,57.358,57.01,57.09
11-30-2024 19:30:00,57.32,57.01,57.09
11-30-2024 19:45:00,57.355,57.01,57.09
11-30-2024 20:00:00,57.383,57.01,57.09
11-30-2024 20:15:00,57.32,57.01,57.09
11-30-2024 20:30:00,57.369,57.01,57.09
11-30-2024 20:45:00,57.344,57.01,57.09
11-30-2024 21:00:00,57.324,57.01,57.09
11-30-2024 21:15:00,57.363,57.01,57.09
11-30-2024 21:30:00,57.32,57.01,57.09
11-30-2024 21:45:00,57.32,57.01,57.09
11-30-2024 22:00:00,57.32,57.01,57.09
11-30-2024 22:15:00,57.32,57.01,57.09
11-30-2024 22:30:00,57.32,57.01,57.09
11-30-2024 22:45:00,57.32,57.01,57.09
11-30-2024 23:00:00,57.32,57.01,57.09
11-30-2024 23:15:00,57.365,57.01,57.09
11-30-2024 23:30:00,57.405,57.01,57.09
11-30-2024 23:45:00,57.372,57.01,57.09
12-01-2024 00:00:00,57.343,57.01,57.09
12-01-2024 00:15:00,57.367,57.01,57.09
12-01-2024 00:30:00,57.359,57.01,57.09
12-01-2024 00:45:00,57.338,57.01,57.09
12-01-2024 01:00:00,57.383,57.01,57.09
12-01-2024 01:15:00,57.32,57.01,57.09
12-01-2024 01:30:00,57.32,57.01,57.09
12-01-2024 01:45:00,57.32,57.01,57.09
12-01-2024 02:00:00,57.32,57.01,57.056
12-01-2024 02:15:00,57.32,57.01,57.09
12-01-2024 02:30:00,57.32,57.01,57.09
12-01-2024 02:45:00,57.32,57.01,57.09
12-01-2024 03:00:00,57.32,57.01,57.055
12-01-2024 03:15:00,57.32,57.01,57.09
12-01-2024 03:30:00,57.32,57.01,57.09
12-01-2024 03:45:00,57.32,57.01,57.09
12-01-2024 04:00:00,57.32,57.01,57.09
12-01-2024 04:15:00,57.32,57.01,57.062
12-01-2024 04:30:00,57.32,57.01,57.054
12-01-2024 04:45:00,57.32,57.01,57.072
12-01-2024 05:00:00,57.32,57.01,57.09
12-01-2024 05:15:00,57.32,57.01,57.072
12-01-2024 05:30:00,57.343,57.01,57.09
12-01-2024 05:45:00,57.346,57.01,57.09
12-01-2024 06:00:00,57.32,57.01,57.09
12-01-2024 06:15:00,57.32,57.01,57.09
12-01-2024 06:30:00,57.32,57.01,57.09
12-01-2024 06:45:00,57.32,57.01,57.062
12-01-2024 07:00:00,57.32,57.01,57.09
12-01-2024 07:15:00,57.32,57.01,57.09
12-01-2024 07:30:00,6.914,6.849,7.144
12-01-2024 07:45:00,-0.459,-0.509,-0.204
12-01-2024 08:00:00,-16.859,-16.829,-16.714
12-01-2024 08:15:00,-28.798,-28.674,-28.663
12-01-2024 08:30:00,-43.512,-43.341,-43.744
12-01-2024 08:45:00,-59.04,-58.829,-58.738
12-01-2024 09:00:00,-60.714,-60.474,-60.4
12-01-2024 09:15:00,-60.737,-60.4,-60.4
12-01-2024 09:30:00,-60.7,-60.4,-60.4
12-01-2024 09:45:00,-58.726,-58.879,-58.803
12-01-2024 10:00:00,-54.514,-54.329,-54.49
12-01-2024 10:15:00,-49.129,-48.77,-49.261
12-01-2024 10:30:00,-42.869,-43.502,-43.429
12-01-2024 10:45:00,-37.033,-37.074,-37.043
12-01-2024 11:00:00,-29.64,-29.658,-29.613
12-01-2024 11:15:00,-22.437,-22.437,-22.466
12-01-2024 11:30:00,-14.419,-14.347,-14.457
12-01-2024 11:45:00,-5.956,-5.765,-5.957
12-01-2024 12:00:00,2.284,2.304,2.308
12-01-2024 12:15:00,10.584,10.5,10.436
12-01-2024 12:30:00,18.927,18.964,18.96
12-01-2024 12:45:00,26.372,26.42,26.458
12-01-2024 13:00:00,33.724,33.712,33.696
12-01-2024 13:15:00,40.32,40.115,40.046
12-01-2024 13:30:00,46.224,46.129,46.245
12-01-2024 13:45:00,51.322,51.714,51.519
12-01-2024 14:00:00,56.673,56.506,56.873
12-01-2024 14:15:00,59.776,59.22,59.02
12-01-2024 14:30:00,60.061,59.22,59.04
12-01-2024 14:45:00,60.06,59.22,59.02
12-01-2024 15:00:00,60.06,59.22,59.02
12-01-2024 15:15:00,50.897,49.952,50.053
12-01-2024 15:30:00,33.613,33.537,33.629
12-01-2024 15:45:00,21.924,21.992,21.956
12-01-2024 16:00:00,8.287,8.23,8.305
12-01-2024 16:15:00,-0.259,-0.525,-0.456
12-01-2024 16:30:00,30.122,36.957,35.28
12-01-2024 16:45:00,57.32,57.32,57.297
12-01-2024 17:00:00,57.32,57.32,57.32
12-01-2024 17:15:00,57.32,57.32,57.299
12-01-2024 17:30:00,57.32,57.32,57.284
12-01-2024 17:45:00,57.32,57.32,57.292
12-01-2024 18:00:00,57.32,57.32,57.32
12-01-2024 18:15:00,57.32,57.32,57.32
12-01-2024 18:30:00,57.32,57.32,57.297
12-01-2024 18:45:00,57.32,57.32,57.294
12-01-2024 19:00:00,57.32,57.32,57.249
12-01-2024 19:15:00,57.32,57.32,57.294
12-01-2024 19:30:00,57.32,57.32,57.32
12-01-2024 19:45:00,57.32,57.32,57.302
12-01-2024 20:00:00,57.32,57.32,57.259
12-01-2024 20:15:00,57.32,57.32,57.248
12-01-2024 20:30:00,57.32,57.32,57.306
12-01-2024 20:45:00,57.32,57.32,57.32
12-01-2024 21:00:00,57.32,57.32,57.273
12-01-2024 21:15:00,57.32,57.32,57.296
12-01-2024 21:30:00,57.32,57.32,57.247
12-01-2024 21:45:00,57.32,57.32,57.299
12-01-2024 22:00:00,57.32,57.32,57.21
12-01-2024 22:15:00,57.32,57.32,57.294
12-01-2024 22:30:00,57.32,57.32,57.271
12-01-2024 22:45:00,57.32,57.32,57.32
12-01-2024 23:00:00,57.32,57.32,57.32
12-01-2024 23:15:00,57.32,57.32,57.299
12-01-2024 23:30:00,57.391,57.32,57.282
12-01-2024 23:45:00,57.346,57.32,57.32
12-02-2024 00:00:00,57.32,57.32,57.32
12-02-2024 00:15:00,57.32,57.32,57.32
12-02-2024 00:30:00,57.342,57.32,57.32
12-02-2024 00:45:00,57.406,57.32,57.32
12-02-2024 01:00:00,57.355,57.32,57.32
12-02-2024 01:15:00,57.381,57.32,57.32
12-02-2024 01:30:00,57.338,57.32,57.32
12-02-2024 01:45:00,57.352,57.32,57.32
12-02-2024 02:00:00,57.367,57.32,57.32
12-02-2024 02:15:00,57.386,57.32,57.32
12-02-2024 02:30:00,57.345,57.32,57.32
12-02-2024 02:45:00,57.383,57.32,57.32
12-02-2024 03:00:00,57.324,57.32,57.32
12-02-2024 03:15:00,57.385,57.32,57.32
12-02-2024 03:30:00,57.32,57.32,57.32
12-02-2024 03:45:00,57.32,57.306,57.32
12-02-2024 04:00:00,57.32,57.32,57.32
12-02-2024 04:15:00,57.355,57.32,57.32
12-02-2024 04:30:00,57.334,57.32,57.32
12-02-2024 04:45:00,57.32,57.32,57.32
12-02-2024 05:00:00,57.32,57.32,57.32
12-02-2024 05:15:00,57.346,57.32,57.307
12-02-2024 05:30:00,57.32,57.32,57.295
12-02-2024 05:45:00,57.32,57.32,57.281
12-02-2024 06:00:00,57.32,57.32,57.32
12-02-2024 06:15:00,57.32,57.32,57.254
12-02-2024 06:30:00,57.32,57.32,57.32
12-02-2024 06:45:00,57.32,57.32,57.32
12-02-2024 07:00:00,57.32,57.32,57.273
12-02-2024 07:15:00,57.32,57.32,57.293
12-02-2024 07:30:00,20.026,19.993,19.97
12-02-2024 07:45:00,-0.258,-0.318,-0.36
12-02-2024 08:00:00,-12.621,-12.1,-12.529
12-02-2024 08:15:00,-27.547,-27.709,-27.903
12-02-2024 08:30:00,-42.697,-41.336,-41.913
12-02-2024 08:45:00,-58.139,-58.125,-58.216
12-02-2024 09:00:00,-60.318,-60.334,-60.577
12-02-2024 09:15:00,-60.529,-60.393,-60.567
12-02-2024 09:30:00,-60.551,-60.397,-60.513
12-02-2024 09:45:00,-59.21,-58.736,-59.226
12-02-2024 10:00:00,-54.825,-54.995,-54.908
12-02-2024 10:15:00,-49.377,-49.534,-49.357
12-02-2024 10:30:00,-44.002,-43.919,-43.819
12-02-2024 10:45:00,-37.34,-37.331,-37.346
12-02-2024 11:00:00,-30.865,-30.939,-30.939
12-02-2024 11:15:00,-22.782,-22.796,-22.845
12-02-2024 11:30:00,-15.223,-15.163,-15.268
12-02-2024 11:45:00,-6.969,-6.666,-6.953
12-02-2024 12:00:00,1.751,1.759,1.635
12-02-2024 12:15:00,10.188,10.197,10.038
12-02-2024 12:30:00,18.099,17.992,17.85
12-02-2024 12:45:00,26.388,26.193,26.368
12-02-2024 13:00:00,33.157,33.183,33.223
12-02-2024 13:15:00,39.775,39.746,40.421
12-02-2024 13:30:00,46.158,46.094,45.963
12-02-2024 13:45:00,51.533,51.1,51.852
12-02-2024 14:00:00,56.206,56.216,56.169
12-02-2024 14:15:00,58.991,59.7,59.667
12-02-2024 14:30:00,59.11,59.892,59.86
12-02-2024 14:45:00,59.11,59.86,59.86
12-02-2024 15:00:00,59.11,59.86,59.86
12-02-2024 15:15:00,50.804,51.034,50.991
12-02-2024 15:30:00,33.967,33.964,33.976
12-02-2024 15:45:00,22.189,22.143,22.189
12-02-2024 16:00:00,5.683,5.516,5.626
12-02-2024 16:15:00,-0.19,-0.481,-0.19
12-02-2024 16:30:00,37.064,36.873,36.992
12-02-2024 16:45:00,57.32,57.21,57.21
12-02-2024 17:00:00,57.32,57.21,57.21
12-02-2024 17:15:00,57.32,57.21,57.21
12-02-2024 17:30:00,57.32,57.21,57.21
12-02-2024 17:45:00,57.32,57.21,57.21
12-02-2024 18:00:00,57.32,57.21,57.21
