Timestamp (UTC),Wind Speed (m/s),Wind Gust Speed (m/s),Wind Dir (Deg),Snowfall Rate (mm/hr),Weather Code,trigger,stow_angle,stow_setpoint,tracker_theta,td,time_delta
2024-09-26 13:30:00,3.6,7.8,147,0.0,741,Ideal Tracking,-54.56730260084214,-54.56730260084214,-54.56730260084214,2024-09-26 13:30:00,0 days 00:15:00
2024-09-26 13:45:00,3.6,7.9,148,0.0,741,Ideal Tracking,-50.87678895749345,-50.87678895749345,-50.87678895749345,2024-09-26 13:45:00,0 days 00:15:00
2024-09-26 14:00:00,3.6,8.0,148,0.0,500,Ideal Tracking,-47.00898141592914,-47.00898141592914,-47.00898141592914,2024-09-26 14:00:00,0 days 00:15:00
2024-09-26 14:15:00,3.8,8.1,150,0.0,500,Ideal Tracking,-42.95211004046002,-42.95211004046002,-42.95211004046002,2024-09-26 14:15:00,0 days 00:15:00
2024-09-26 14:30:00,4.0,8.2,152,0.0,500,Ideal Tracking,-38.69723031621178,-38.69723031621178,-38.69723031621178,2024-09-26 14:30:00,0 days 00:15:00
2024-09-26 14:45:00,4.2,8.3,154,0.0,500,Ideal Tracking,-34.23948774474225,-34.23948774474225,-34.23948774474225,2024-09-26 14:45:00,0 days 00:15:00
2024-09-26 15:00:00,4.4,8.4,156,0.0,741,Ideal Tracking,-29.579526155588855,-29.579526155588855,-29.579526155588855,2024-09-26 15:00:00,0 days 00:15:00
2024-09-26 15:15:00,4.5,8.4,157,0.0,741,Ideal Tracking,-24.724896712078632,-24.724896712078632,-24.724896712078632,2024-09-26 15:15:00,0 days 00:15:00
2024-09-26 15:30:00,4.6,8.4,158,0.0,741,Ideal Tracking,-19.69124970897138,-19.69124970897138,-19.69124970897138,2024-09-26 15:30:00,0 days 00:15:00
2024-09-26 15:45:00,4.7,8.4,159,0.0,741,Ideal Tracking,-14.503022979798432,-14.503022979798432,-14.503022979798432,2024-09-26 15:45:00,0 days 00:15:00
2024-09-26 16:00:00,4.8,8.4,160,0.0,500,Ideal Tracking,-9.193331366074522,-9.193331366074522,-9.193331366074522,2024-09-26 16:00:00,0 days 00:15:00
2024-09-26 16:15:00,4.6,8.4,158,0.0,500,Ideal Tracking,-3.8028488579176933,-3.8028488579176933,-3.8028488579176933,2024-09-26 16:15:00,0 days 00:15:00
2024-09-26 16:30:00,4.4,8.4,157,0.0,500,Ideal Tracking,1.622350435305569,1.622350435305569,1.622350435305569,2024-09-26 16:30:00,0 days 00:15:00
2024-09-26 16:45:00,4.2,8.4,156,0.0,500,Ideal Tracking,7.033782975162656,7.033782975162656,7.033782975162656,2024-09-26 16:45:00,0 days 00:15:00
2024-09-26 17:00:00,4.0,8.4,154,0.0,500,Ideal Tracking,12.383936574685338,12.383936574685338,12.383936574685338,2024-09-26 17:00:00,0 days 00:15:00
2024-09-26 17:15:00,4.0,8.7,154,0.0,500,Ideal Tracking,17.629491559779876,17.629491559779876,17.629491559779876,2024-09-26 17:15:00,0 days 00:15:00
2024-09-26 17:30:00,4.0,9.0,153,0.0,500,Ideal Tracking,22.733879817132802,22.733879817132802,22.733879817132802,2024-09-26 17:30:00,0 days 00:15:00
2024-09-26 17:45:00,4.0,9.3,152,0.0,500,Ideal Tracking,27.668860554938696,27.668860554938696,27.668860554938696,2024-09-26 17:45:00,0 days 00:15:00
2024-09-26 18:00:00,4.0,9.6,152,0.0,500,Ideal Tracking,32.41504584341927,32.41504584341927,32.41504584341927,2024-09-26 18:00:00,0 days 00:15:00
2024-09-26 18:15:00,4.0,9.3,152,0.0,500,Ideal Tracking,36.961523785033,36.961523785033,36.961523785033,2024-09-26 18:15:00,0 days 00:15:00
2024-09-26 18:30:00,4.0,9.0,151,0.0,500,Ideal Tracking,41.30484627983802,41.30484627983802,41.30484627983802,2024-09-26 18:30:00,0 days 00:15:00
2024-09-26 18:45:00,4.0,8.7,150,0.0,500,Ideal Tracking,45.4476809101844,45.4476809101844,45.4476809101844,2024-09-26 18:45:00,0 days 00:15:00
2024-09-26 19:00:00,4.0,8.4,150,0.0,501,Ideal Tracking,49.39738124128947,49.39738124128947,49.39738124128947,2024-09-26 19:00:00,0 days 00:15:00
2024-09-26 19:15:00,4.1,8.4,150,0.0,500,Ideal Tracking,53.16464788130428,53.16464788130428,53.16464788130428,2024-09-26 19:15:00,0 days 00:15:00
2024-09-26 19:30:00,4.2,8.4,151,0.0,501,Ideal Tracking,56.76237994485968,56.76237994485968,56.76237994485968,2024-09-26 19:30:00,0 days 00:15:00
2024-09-26 19:45:00,4.3,8.4,152,0.0,500,Ideal Tracking,53.82328895539955,53.82328895539955,53.82328895539955,2024-09-26 19:45:00,0 days 00:15:00
2024-09-26 20:00:00,4.4,8.4,152,0.0,741,Ideal Tracking,36.65651552373312,36.65651552373312,36.65651552373312,2024-09-26 20:00:00,0 days 00:15:00
2024-09-26 20:15:00,4.3,8.3,153,0.0,741,Ideal Tracking,29.022700831617414,29.022700831617414,29.022700831617414,2024-09-26 20:15:00,0 days 00:15:00
2024-09-26 20:30:00,4.2,8.2,154,0.0,500,Ideal Tracking,23.56179857647986,23.56179857647986,23.56179857647986,2024-09-26 20:30:00,0 days 00:15:00
2024-09-26 20:45:00,4.1,8.1,155,0.0,501,Ideal Tracking,19.175010604077308,19.175010604077308,19.175010604077308,2024-09-26 20:45:00,0 days 00:15:00
2024-09-26 21:00:00,4.0,8.0,156,0.0,502,Ideal Tracking,15.43016285823522,15.43016285823522,15.43016285823522,2024-09-26 21:00:00,0 days 00:15:00
2024-09-26 21:15:00,3.7,8.0,154,0.0,500,Ideal Tracking,12.10440884812111,12.10440884812111,12.10440884812111,2024-09-26 21:15:00,0 days 00:15:00
2024-09-26 21:30:00,3.4,8.0,152,0.0,500,Ideal Tracking,9.065219770597807,9.065219770597807,9.065219770597807,2024-09-26 21:30:00,0 days 00:15:00
2024-09-26 21:45:00,3.1,8.0,150,0.0,501,Ideal Tracking,6.228427301614218,6.228427301614218,6.228427301614218,2024-09-26 21:45:00,0 days 00:15:00
2024-09-26 22:00:00,2.8,8.0,148,0.0,500,Ideal Tracking,3.5471220208841885,3.5471220208841885,3.5471220208841885,2024-09-26 22:00:00,0 days 00:15:00
2024-09-26 22:15:00,3.0,8.0,146,0.0,501,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 22:15:00,0 days 00:15:00
2024-09-26 22:30:00,3.2,8.0,144,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 22:30:00,0 days 00:15:00
2024-09-26 22:45:00,3.4,8.0,142,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 22:45:00,0 days 00:15:00
2024-09-26 23:00:00,3.6,8.0,140,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 23:00:00,0 days 00:15:00
2024-09-26 23:15:00,3.7,8.0,141,0.0,501,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 23:15:00,0 days 00:15:00
2024-09-26 23:30:00,3.8,8.0,142,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 23:30:00,0 days 00:15:00
2024-09-26 23:45:00,3.9,8.0,143,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-26 23:45:00,0 days 00:15:00
2024-09-27 00:00:00,4.0,8.0,144,0.0,501,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 00:00:00,0 days 00:15:00
2024-09-27 00:15:00,3.8,7.8,146,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 00:15:00,0 days 00:15:00
2024-09-27 00:30:00,3.6,7.6,149,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 00:30:00,0 days 00:15:00
2024-09-27 00:45:00,3.4,7.4,152,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 00:45:00,0 days 00:15:00
2024-09-27 01:00:00,3.2,7.2,154,0.0,500,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 01:00:00,0 days 00:15:00
2024-09-27 01:15:00,3.0,6.8,155,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 01:15:00,0 days 00:15:00
2024-09-27 01:30:00,2.8,6.4,156,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 01:30:00,0 days 00:15:00
2024-09-27 01:45:00,2.6,6.0,157,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 01:45:00,0 days 00:15:00
2024-09-27 02:00:00,2.4,5.6,158,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 02:00:00,0 days 00:15:00
2024-09-27 02:15:00,2.3,5.2,159,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 02:15:00,0 days 00:15:00
2024-09-27 02:30:00,2.2,4.8,160,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 02:30:00,0 days 00:15:00
2024-09-27 02:45:00,2.1,4.4,161,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 02:45:00,0 days 00:15:00
2024-09-27 03:00:00,2.0,4.0,162,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 03:00:00,0 days 00:15:00
2024-09-27 03:15:00,1.9,3.5,168,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 03:15:00,0 days 00:15:00
2024-09-27 03:30:00,1.8,3.0,175,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 03:30:00,0 days 00:15:00
2024-09-27 03:45:00,1.7,2.5,182,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 03:45:00,0 days 00:15:00
2024-09-27 04:00:00,1.6,2.0,188,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 04:00:00,0 days 00:15:00
2024-09-27 04:15:00,1.5,2.0,204,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 04:15:00,0 days 00:15:00
2024-09-27 04:30:00,1.4,2.0,220,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 04:30:00,0 days 00:15:00
2024-09-27 04:45:00,1.3,2.0,236,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 04:45:00,0 days 00:15:00
2024-09-27 05:00:00,1.2,2.0,252,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 05:00:00,0 days 00:15:00
2024-09-27 05:15:00,1.4,2.6,260,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 05:15:00,0 days 00:15:00
2024-09-27 05:30:00,1.6,3.2,268,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 05:30:00,0 days 00:15:00
2024-09-27 05:45:00,1.8,3.8,276,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 05:45:00,0 days 00:15:00
2024-09-27 06:00:00,2.0,4.4,284,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 06:00:00,0 days 00:15:00
2024-09-27 06:15:00,2.0,4.4,286,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 06:15:00,0 days 00:15:00
2024-09-27 06:30:00,2.0,4.4,287,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 06:30:00,0 days 00:15:00
2024-09-27 06:45:00,2.0,4.4,288,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 06:45:00,0 days 00:15:00
2024-09-27 07:00:00,2.0,4.4,290,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 07:00:00,0 days 00:15:00
2024-09-27 07:15:00,2.0,4.4,292,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 07:15:00,0 days 00:15:00
2024-09-27 07:30:00,2.0,4.4,293,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 07:30:00,0 days 00:15:00
2024-09-27 07:45:00,2.0,4.4,294,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 07:45:00,0 days 00:15:00
2024-09-27 08:00:00,2.0,4.4,296,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 08:00:00,0 days 00:15:00
2024-09-27 08:15:00,2.0,4.3,296,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 08:15:00,0 days 00:15:00
2024-09-27 08:30:00,2.0,4.2,297,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 08:30:00,0 days 00:15:00
2024-09-27 08:45:00,2.0,4.1,298,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 08:45:00,0 days 00:15:00
2024-09-27 09:00:00,2.0,4.0,298,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 09:00:00,0 days 00:15:00
2024-09-27 09:15:00,2.0,4.0,297,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 09:15:00,0 days 00:15:00
2024-09-27 09:30:00,2.0,4.0,296,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 09:30:00,0 days 00:15:00
2024-09-27 09:45:00,2.0,4.0,295,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 09:45:00,0 days 00:15:00
2024-09-27 10:00:00,2.0,4.0,294,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 10:00:00,0 days 00:15:00
2024-09-27 10:15:00,2.0,4.0,292,0.0,741,Ideal Tracking,1.0407315952443668,1.0407315952443668,1.0407315952443668,2024-09-27 10:15:00,0 days 00:15:00
2024-09-27 10:30:00,2.0,4.0,291,0.0,741,Ideal Tracking,-0.04867180930264681,-0.04867180930264681,-0.04867180930264681,2024-09-27 10:30:00,0 days 00:15:00
2024-09-27 10:45:00,2.0,4.0,290,0.0,741,Ideal Tracking,-2.432788935869766,-2.432788935869766,-2.432788935869766,2024-09-27 10:45:00,0 days 00:15:00
2024-09-27 11:00:00,2.0,4.0,288,0.0,741,Ideal Tracking,-5.0427284362032765,-5.0427284362032765,-5.0427284362032765,2024-09-27 11:00:00,0 days 00:15:00
2024-09-27 11:15:00,2.3,4.3,288,0.0,741,Ideal Tracking,-7.804125212802518,-7.804125212802518,-7.804125212802518,2024-09-27 11:15:00,0 days 00:15:00
2024-09-27 11:30:00,2.6,4.6,287,0.0,741,Ideal Tracking,-10.742865214449495,-10.742865214449495,-10.742865214449495,2024-09-27 11:30:00,0 days 00:15:00
2024-09-27 11:45:00,2.9,4.9,286,0.0,741,Ideal Tracking,-13.927035687435698,-13.927035687435698,-13.927035687435698,2024-09-27 11:45:00,0 days 00:15:00
2024-09-27 12:00:00,3.2,5.2,286,0.0,741,Ideal Tracking,-17.4650325430065,-17.4650325430065,-17.4650325430065,2024-09-27 12:00:00,0 days 00:15:00
2024-09-27 12:15:00,3.2,5.3,286,0.0,741,Ideal Tracking,-21.53216090771378,-21.53216090771378,-21.53216090771378,2024-09-27 12:15:00,0 days 00:15:00
2024-09-27 12:30:00,3.2,5.4,286,0.0,804,Ideal Tracking,-26.444696692239972,-26.444696692239972,-26.444696692239972,2024-09-27 12:30:00,0 days 00:15:00
2024-09-27 12:45:00,3.2,5.5,286,0.0,804,Ideal Tracking,-32.89929220798036,-32.89929220798036,-32.89929220798036,2024-09-27 12:45:00,0 days 00:15:00
2024-09-27 13:00:00,3.2,5.6,286,0.0,804,Ideal Tracking,-43.32025631833887,-43.32025631833887,-43.32025631833887,2024-09-27 13:00:00,0 days 00:15:00
2024-09-27 13:15:00,3.1,5.6,286,0.0,804,Ideal Tracking,-58.283830229518145,-58.283830229518145,-58.283830229518145,2024-09-27 13:15:00,0 days 00:15:00
2024-09-27 13:30:00,3.0,5.6,285,0.0,804,Ideal Tracking,-54.74879626441018,-54.74879626441018,-54.74879626441018,2024-09-27 13:30:00,0 days 00:15:00
2024-09-27 13:45:00,2.9,5.6,284,0.0,804,Ideal Tracking,-51.047929276279795,-51.047929276279795,-51.047929276279795,2024-09-27 13:45:00,0 days 00:15:00
2024-09-27 14:00:00,2.8,5.6,284,0.0,804,Ideal Tracking,-47.167331286604934,-47.167331286604934,-47.167331286604934,2024-09-27 14:00:00,0 days 00:15:00
2024-09-27 14:15:00,2.7,5.7,286,0.0,803,Ideal Tracking,-43.09487159048786,-43.09487159048786,-43.09487159048786,2024-09-27 14:15:00,0 days 00:15:00
2024-09-27 14:30:00,2.6,5.8,288,0.0,803,Ideal Tracking,-38.82126703794627,-38.82126703794627,-38.82126703794627,2024-09-27 14:30:00,0 days 00:15:00
2024-09-27 14:45:00,2.5,5.9,290,0.0,803,Ideal Tracking,-34.34138807604473,-34.34138807604473,-34.34138807604473,2024-09-27 14:45:00,0 days 00:15:00
2024-09-27 15:00:00,2.4,6.0,292,0.0,803,Ideal Tracking,-29.655720067083887,-29.655720067083887,-29.655720067083887,2024-09-27 15:00:00,0 days 00:15:00
2024-09-27 15:15:00,2.5,6.3,296,0.0,803,Ideal Tracking,-24.77183230712959,-24.77183230712959,-24.77183230712959,2024-09-27 15:15:00,0 days 00:15:00
2024-09-27 15:30:00,2.6,6.6,300,0.0,803,Ideal Tracking,-19.70562713098914,-19.70562713098914,-19.70562713098914,2024-09-27 15:30:00,0 days 00:15:00
2024-09-27 15:45:00,2.7,6.9,304,0.0,802,Ideal Tracking,-14.482068173801988,-14.482068173801988,-14.482068173801988,2024-09-27 15:45:00,0 days 00:15:00
2024-09-27 16:00:00,2.8,7.2,308,0.0,802,Ideal Tracking,-9.135075340298386,-9.135075340298386,-9.135075340298386,2024-09-27 16:00:00,0 days 00:15:00
2024-09-27 16:15:00,2.8,7.7,310,0.0,802,Ideal Tracking,-3.7063650455148873,-3.7063650455148873,-3.7063650455148873,2024-09-27 16:15:00,0 days 00:15:00
2024-09-27 16:30:00,2.8,8.2,311,0.0,803,Ideal Tracking,1.7568002630927704,1.7568002630927704,1.7568002630927704,2024-09-27 16:30:00,0 days 00:15:00
2024-09-27 16:45:00,2.8,8.7,312,0.0,803,Ideal Tracking,7.204730416119939,7.204730416119939,7.204730416119939,2024-09-27 16:45:00,0 days 00:15:00
2024-09-27 17:00:00,2.8,9.2,314,0.0,803,Ideal Tracking,12.588825165210332,12.588825165210332,12.588825165210332,2024-09-27 17:00:00,0 days 00:15:00
2024-09-27 17:15:00,2.8,9.3,315,0.0,803,Ideal Tracking,17.864910037617694,17.864910037617694,17.864910037617694,2024-09-27 17:15:00,0 days 00:15:00
2024-09-27 17:30:00,2.8,9.4,316,0.0,803,Ideal Tracking,22.995863831691594,22.995863831691594,22.995863831691594,2024-09-27 17:30:00,0 days 00:15:00
2024-09-27 17:45:00,2.8,9.5,317,0.0,803,Ideal Tracking,27.953207962892645,27.953207962892645,27.953207962892645,2024-09-27 17:45:00,0 days 00:15:00
2024-09-27 18:00:00,2.8,9.6,318,0.0,804,Ideal Tracking,32.71759819465482,32.71759819465482,32.71759819465482,2024-09-27 18:00:00,0 days 00:15:00
2024-09-27 18:15:00,2.9,9.4,320,0.0,803,Ideal Tracking,37.27838415416522,37.27838415416522,37.27838415416522,2024-09-27 18:15:00,0 days 00:15:00
2024-09-27 18:30:00,3.0,9.2,323,0.0,803,Ideal Tracking,41.632523026581325,41.632523026581325,41.632523026581325,2024-09-27 18:30:00,0 days 00:15:00
2024-09-27 18:45:00,3.1,9.0,326,0.0,803,Ideal Tracking,45.78316228258584,45.78316228258584,45.78316228258584,2024-09-27 18:45:00,0 days 00:15:00
2024-09-27 19:00:00,3.2,8.8,328,0.0,803,Ideal Tracking,49.73815448318603,49.73815448318603,49.73815448318603,2024-09-27 19:00:00,0 days 00:15:00
2024-09-27 19:15:00,3.1,8.4,330,0.0,803,Ideal Tracking,53.50867922824876,53.50867922824876,53.50867922824876,2024-09-27 19:15:00,0 days 00:15:00
2024-09-27 19:30:00,3.0,8.0,331,0.0,803,Ideal Tracking,57.10807061685242,57.10807061685242,57.10807061685242,2024-09-27 19:30:00,0 days 00:15:00
2024-09-27 19:45:00,2.9,7.6,332,0.0,803,Ideal Tracking,50.06533105787363,50.06533105787363,50.06533105787363,2024-09-27 19:45:00,0 days 00:15:00
2024-09-27 20:00:00,2.8,7.2,334,0.0,803,Ideal Tracking,35.66108687582131,35.66108687582131,35.66108687582131,2024-09-27 20:00:00,0 days 00:15:00
2024-09-27 20:15:00,2.7,6.7,334,0.0,803,Ideal Tracking,28.341962407088154,28.341962407088154,28.341962407088154,2024-09-27 20:15:00,0 days 00:15:00
2024-09-27 20:30:00,2.6,6.2,333,0.0,803,Ideal Tracking,23.018424510881367,23.018424510881367,23.018424510881367,2024-09-27 20:30:00,0 days 00:15:00
2024-09-27 20:45:00,2.5,5.7,332,0.0,803,Ideal Tracking,18.70952032056085,18.70952032056085,18.70952032056085,2024-09-27 20:45:00,0 days 00:15:00
2024-09-27 21:00:00,2.4,5.2,332,0.0,803,Ideal Tracking,15.014294409798225,15.014294409798225,15.014294409798225,2024-09-27 21:00:00,0 days 00:15:00
2024-09-27 21:15:00,2.4,4.7,330,0.0,802,Ideal Tracking,11.722163920456012,11.722163920456012,11.722163920456012,2024-09-27 21:15:00,0 days 00:15:00
2024-09-27 21:30:00,2.4,4.2,328,0.0,802,Ideal Tracking,8.706656273790955,8.706656273790955,8.706656273790955,2024-09-27 21:30:00,0 days 00:15:00
2024-09-27 21:45:00,2.4,3.7,326,0.0,802,Ideal Tracking,5.8875429384422375,5.8875429384422375,5.8875429384422375,2024-09-27 21:45:00,0 days 00:15:00
2024-09-27 22:00:00,2.4,3.2,324,0.0,802,Ideal Tracking,3.2228473427989854,3.2228473427989854,3.2228473427989854,2024-09-27 22:00:00,0 days 00:15:00
2024-09-27 22:15:00,2.5,3.4,322,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 22:15:00,0 days 00:15:00
2024-09-27 22:30:00,2.6,3.6,320,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 22:30:00,0 days 00:15:00
2024-09-27 22:45:00,2.7,3.8,318,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 22:45:00,0 days 00:15:00
2024-09-27 23:00:00,2.8,4.0,316,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 23:00:00,0 days 00:15:00
2024-09-27 23:15:00,2.8,4.1,318,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 23:15:00,0 days 00:15:00
2024-09-27 23:30:00,2.8,4.2,319,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 23:30:00,0 days 00:15:00
2024-09-27 23:45:00,2.8,4.3,320,0.0,802,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-27 23:45:00,0 days 00:15:00
2024-09-28 00:00:00,2.8,4.4,322,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 00:00:00,0 days 00:15:00
2024-09-28 00:15:00,2.8,4.5,324,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 00:15:00,0 days 00:15:00
2024-09-28 00:30:00,2.8,4.6,327,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 00:30:00,0 days 00:15:00
2024-09-28 00:45:00,2.8,4.7,330,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 00:45:00,0 days 00:15:00
2024-09-28 01:00:00,2.8,4.8,332,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 01:00:00,0 days 00:15:00
2024-09-28 01:15:00,2.8,4.6,334,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 01:15:00,0 days 00:15:00
2024-09-28 01:30:00,2.8,4.4,337,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 01:30:00,0 days 00:15:00
2024-09-28 01:45:00,2.8,4.2,340,0.0,801,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 01:45:00,0 days 00:15:00
2024-09-28 02:00:00,2.8,4.0,342,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 02:00:00,0 days 00:15:00
2024-09-28 02:15:00,2.8,4.0,342,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 02:15:00,0 days 00:15:00
2024-09-28 02:30:00,2.8,4.0,343,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 02:30:00,0 days 00:15:00
2024-09-28 02:45:00,2.8,4.0,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 02:45:00,0 days 00:15:00
2024-09-28 03:00:00,2.8,4.0,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 03:00:00,0 days 00:15:00
2024-09-28 03:15:00,2.8,3.9,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 03:15:00,0 days 00:15:00
2024-09-28 03:30:00,2.8,3.8,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 03:30:00,0 days 00:15:00
2024-09-28 03:45:00,2.8,3.7,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 03:45:00,0 days 00:15:00
2024-09-28 04:00:00,2.8,3.6,344,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 04:00:00,0 days 00:15:00
2024-09-28 04:15:00,2.7,3.6,346,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 04:15:00,0 days 00:15:00
2024-09-28 04:30:00,2.6,3.6,347,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 04:30:00,0 days 00:15:00
2024-09-28 04:45:00,2.5,3.6,348,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 04:45:00,0 days 00:15:00
2024-09-28 05:00:00,2.4,3.6,350,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 05:00:00,0 days 00:15:00
2024-09-28 05:15:00,2.4,3.4,350,0.0,800,Ideal Tracking,0.746195844851627,0.746195844851627,0.746195844851627,2024-09-28 05:15:00,0 days 00:15:00
