timestamp_local,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2024-04-27 13:00:00,32.857248478365044,32.86799332315311,57.142751521634956,57.13200667684689,216.67714691632156,2.4851360500397277
2024-04-27 13:15:00,34.61819532673726,34.62967965130498,55.38180467326274,55.37032034869502,222.40685096780922,2.486673872328538
2024-04-27 13:30:00,36.57553997971002,36.58788359316152,53.42446002028998,53.41211640683848,227.67246747061202,2.4882107453304343
2024-04-27 13:45:00,38.697438143076624,38.710763348037105,51.302561856923376,51.289236651962895,232.50846611743378,2.489746668608859
2024-04-27 14:00:00,40.95604596997435,40.970481336840095,49.04395403002565,49.029518663159905,236.95758420935124,2.491281641967362
2024-04-27 14:15:00,43.3275006046955,43.34318537247358,46.6724993953045,46.65681462752642,241.0649690721078,2.4928156653259066
2024-04-27 14:30:00,45.791575614188396,45.808664889029,44.208424385811604,44.191335110971,244.874601212446,2.494348738262488
2024-04-27 14:45:00,48.331201209357694,48.34987229346376,41.668798790642306,41.65012770653624,248.42738912923846,2.495880860631587
2024-04-27 15:00:00,50.93195880096391,50.95241918192466,39.06804119903609,39.04758081807534,251.7603567937405,2.4974120322949602
2024-04-27 15:15:00,53.581607614310336,53.604105426165376,36.418392385689664,36.395894573834624,254.90648701090356,2.4989422528233263
2024-04-27 15:30:00,56.26966768268357,56.29450588855753,33.73033231731643,33.70549411144247,257.89492420228845,2.5004715221075458
2024-04-27 15:45:00,58.98706156469933,59.01461783281529,31.012938435300665,30.98538216718471,260.75134744420865,2.5019998400093755
2024-04-27 16:00:00,61.72581068207731,61.75656617721496,28.274189317922687,28.243433822785043,263.49840571036276,2.503527206099534
2024-04-27 16:15:00,64.47877760151991,64.5133601682438,25.52122239848009,25.486639831756193,266.1561561210699,2.505053620261606
2024-04-27 16:30:00,67.23943937715413,67.2786908437115,22.760560622845876,22.721309156288502,268.7424727056223,2.506579082328244
2024-04-27 16:45:00,70.00167656160109,70.04676237675771,19.99832343839891,19.953237623242288,271.2734140358599,2.508103591913823
2024-04-27 17:00:00,72.75955396181989,72.81215141868911,17.240446038180107,17.18784858131089,273.76354729662506,2.5096271488800994
2024-04-27 17:15:00,75.50704354190893,75.56968630771152,14.49295645809108,14.430313692288484,276.2262281540157,2.5111497530378983
2024-04-27 17:30:00,78.23758082598596,78.31434240485211,11.762419174014038,11.685657595147887,278.67384102590796,2.5126714040525258
2024-04-27 17:45:00,80.94315271106889,81.041150744952,9.056847288931104,8.958849255048001,281.11800479331515,2.5141921017566347
2024-04-27 18:00:00,83.61191626401026,83.74511464486345,6.38808373598974,6.254885355136545,283.56974577276986,2.515711846011982
2024-04-27 18:15:00,86.22033805802673,86.4211329547625,3.77966194197327,3.5788670452375015,286.0396419994117,2.5172306364402175
2024-04-27 18:30:00,88.70093573387737,89.06392917217471,1.2990642661226306,0.9360708278252942,288.5379418519814,2.518748472844891
2024-04-27 18:45:00,91.66798294081298,91.66798294081298,-1.6679829408129792,-1.6679829408129792,291.0746559555796,2.5202653551168623
2024-04-27 19:00:00,94.22746429747632,94.22746429747632,-4.227464297476323,-4.227464297476323,293.6596229687932,2.5217812828705064
2024-04-27 19:15:00,96.73617149238002,96.73617149238002,-6.736171492380028,-6.736171492380028,296.30254862758255,2.5232962559312
2024-04-27 19:30:00,99.18747072751867,99.18747072751867,-9.187470727518672,-9.187470727518672,299.01301296159977,2.5248102742116316
2024-04-27 19:45:00,101.57424010316825,101.57424010316825,-11.57424010316825,-11.57424010316825,301.80044223730664,2.526323337260692
2024-04-27 20:00:00,103.8888207633261,103.8888207633261,-13.88882076332609,-13.88882076332609,304.6740411052475,2.5278354449692415
2024-04-27 20:15:00,106.12297635648837,106.12297635648837,-16.12297635648837,-16.12297635648837,307.64267615772866,2.5293465971481055
2024-04-27 20:30:00,108.26786613513003,108.26786613513003,-18.267866135130035,-18.267866135130035,310.7147048913414,2.5308567934844177
2024-04-27 20:45:00,110.31403806196191,110.31403806196191,-20.31403806196191,-20.31403806196191,313.8977449538065,2.5323660337962792
2024-04-27 21:00:00,112.25144692408941,112.25144692408941,-22.2514469240894,-22.2514469240894,317.19837702425,2.533874317923619
2024-04-27 21:15:00,114.06950631238084,114.06950631238084,-24.069506312380838,-24.069506312380838,320.62178242446,2.535381645480811
2024-04-27 21:30:00,115.75718353975164,115.75718353975164,-25.757183539751637,-25.757183539751637,324.1713239381253,2.5368880163077847
2024-04-27 21:45:00,117.30314392178987,117.30314392178987,-27.303143921789864,-27.303143921789864,327.8480843111032,2.538393430339056
2024-04-27 22:00:00,118.69595150161804,118.69595150161804,-28.695951501618044,-28.695951501618044,331.6503936556225,2.5398978871526197
2024-04-27 22:15:00,119.92432916858937,119.92432916858937,-29.924329168589367,-29.924329168589367,335.57339177067456,2.5414013865593006
2024-04-27 22:30:00,120.9774735415591,120.9774735415591,-30.977473541559103,-30.977473541559103,339.60868012911374,2.5429039284354076
2024-04-27 22:45:00,121.84541422369716,121.84541422369716,-31.84541422369716,-31.84541422369716,343.744130805006,2.5444055124171427
2024-04-27 23:00:00,122.51939758411163,122.51939758411163,-32.51939758411164,-32.51939758411164,347.9639184717263,2.545906138373539
2024-04-27 23:15:00,122.99226563385793,122.99226563385793,-32.992265633857926,-32.992265633857926,352.2488213877333,2.547405806122697
2024-04-27 23:30:00,123.25879614511317,123.25879614511317,-33.258796145113166,-33.258796145113166,356.5768119899579,2.5489045152862673
2024-04-27 23:45:00,123.3159683799276,123.3159683799276,-33.31596837992759,-33.31596837992759,0.9239163176408738,2.5504022657332825
