Timestamp (UTC),poa_global,poa_direct,poa_diffuse,cell_temperature,precipitable_water
2024-10-11 12:45:00,5.492663829509176,0.0,5.492663829509176,15.082452869228664,2.0
2024-10-11 13:00:00,85.52453337444675,32.777446056859034,52.74708731758772,12.71223260787718,2.0
2024-10-11 13:15:00,129.26428945340118,56.65620595715808,72.6080834962431,14.700018553201215,2.0
2024-10-11 13:30:00,149.56372482556247,57.75895448000739,91.80477034555507,16.169457928230127,2.0
2024-10-11 13:45:00,259.6700869354533,151.09684838710086,108.57323854835242,17.072961056403802,2.1
2024-10-11 14:00:00,288.81339071081993,162.70870065745032,126.10469005336958,19.86160624424452,2.1
2024-10-11 14:15:00,355.058132606526,214.6311818938214,140.42695071270458,20.940903846521824,2.1
2024-10-11 14:30:00,314.00218135746917,151.0860831312659,162.91609822620327,23.057687298372546,2.1
2024-10-11 14:45:00,587.4770548641804,500.4986228773323,86.97843198684812,23.127627385085226,2.1
2024-10-11 15:00:00,594.5511435766186,503.48022664686636,91.07091692975234,29.43856712204136,2.2
2024-10-11 15:15:00,388.18827070577197,136.71970355559375,251.46856715017822,30.54857261088309,2.2
2024-10-11 15:30:00,605.5795665775216,506.8567507100862,98.72281586743541,27.01623341627121,2.2
2024-10-11 15:45:00,445.9788245011508,168.09594665560576,277.88287784554507,31.91877789646106,2.2
2024-10-11 16:00:00,613.9858153893738,510.29218456980647,103.69363081956729,29.717548214307698,2.3000000000000003
2024-10-11 16:15:00,483.7409097507384,287.1197839512272,196.62112579951122,33.52766928583558,2.3000000000000003
2024-10-11 16:30:00,468.8845904583638,213.88638901160573,254.99820144675806,31.59033503180803,2.4000000000000004
2024-10-11 16:45:00,483.8486737914039,253.2164132295161,230.6322605618878,31.7059625395906,2.4000000000000004
2024-10-11 17:00:00,472.9715067079403,227.67749026363956,245.29401644430075,32.469153332944956,2.4000000000000004
2024-10-11 17:15:00,643.6466246982706,530.2318844871292,113.41474021114136,32.87625650430357,2.5
2024-10-11 17:30:00,528.0836349557989,315.4670943934857,212.6165405623132,36.299238890235735,2.6
2024-10-11 17:45:00,513.2588824697924,188.30480520646157,324.9540772633309,34.652572169095336,2.6
2024-10-11 18:00:00,490.1657135413146,163.93388428791053,326.23182925340404,34.90148588149503,2.7
2024-10-11 18:15:00,486.83479379224974,227.70171311089462,259.1330806813551,34.996575314747254,2.7
2024-10-11 18:30:00,539.5778779225172,337.79076690866344,201.78711101385386,35.147195357499264,2.8000000000000003
2024-10-11 18:45:00,427.07218932731377,167.48968494176597,259.5825043855478,36.57226977457426,2.8000000000000003
2024-10-11 19:00:00,580.3696559738285,412.83261673723825,167.5370392365902,34.75645892527337,2.9000000000000004
2024-10-11 19:15:00,512.4731138967346,261.71212579395245,250.76098810278214,38.08158252223542,2.9000000000000004
2024-10-11 19:30:00,701.9931341712427,585.9242600118802,116.06887415936247,37.027122237158125,3.0
2024-10-11 19:45:00,672.761104785123,545.0955320985083,127.66557268661472,41.14727151382715,3.1
2024-10-11 20:00:00,667.1100602620536,543.4237844516598,123.68627581039381,40.84825765196048,3.1
2024-10-11 20:15:00,655.8678704149288,536.2308888447737,119.636981570155,41.155317668322795,3.1
2024-10-11 20:30:00,636.5395269634228,521.8065570498391,114.73296991358376,40.7281530559133,3.2
2024-10-11 20:45:00,613.549737249178,508.43694740338,105.11278984579798,40.44386507231579,3.2
2024-10-11 21:00:00,304.1113451153849,99.83819684866668,204.27314826671824,40.073627963163375,3.2
2024-10-11 21:15:00,392.51001683316906,290.4336052173225,102.07641161584652,32.66615302748171,3.2
2024-10-11 21:30:00,286.6659177899813,189.93419237464337,96.73172541533789,34.40098923374873,3.2
2024-10-11 21:45:00,189.48501805368775,99.8621997455607,89.62281830812705,31.282438720403952,3.2
2024-10-11 22:00:00,106.31478791503181,25.349749490772055,80.96503842425976,28.3869727880221,3.2
2024-10-11 22:15:00,72.50080102703927,2.531014734469104,69.96978629257016,25.649345730998924,3.2
2024-10-11 22:30:00,56.975397409664275,0.0,56.975397409664275,24.008116670887446,3.2
2024-10-11 22:45:00,42.98144015115024,0.0,42.98144015115024,22.97299372827467,3.1
2024-10-11 23:00:00,26.988346141419918,0.0,26.988346141419918,21.891897168762075,3.1
2024-10-11 23:15:00,9.995683756081451,0.0,9.995683756081451,20.862583377723166,3.1
2024-10-11 23:30:00,0.0,0.0,0.0,20.137427167602883,3.1
2024-10-11 23:45:00,0.0,0.0,0.0,19.6,3.0
2024-10-12 00:00:00,0.0,0.0,0.0,19.3,3.0
2024-10-12 00:15:00,0.0,0.0,0.0,19.1,2.9000000000000004
2024-10-12 00:30:00,0.0,0.0,0.0,18.7,2.9000000000000004
2024-10-12 00:45:00,0.0,0.0,0.0,18.3,2.8000000000000003
2024-10-12 01:00:00,0.0,0.0,0.0,18.0,2.7
2024-10-12 01:15:00,0.0,0.0,0.0,17.6,2.7
2024-10-12 01:30:00,0.0,0.0,0.0,17.2,2.6
2024-10-12 01:45:00,0.0,0.0,0.0,16.900000000000002,2.5
2024-10-12 02:00:00,0.0,0.0,0.0,16.5,2.5
2024-10-12 02:15:00,0.0,0.0,0.0,16.2,2.4000000000000004
2024-10-12 02:30:00,0.0,0.0,0.0,15.9,2.4000000000000004
2024-10-12 02:45:00,0.0,0.0,0.0,15.7,2.3000000000000003
